from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
ENSG00000159625,Q8IY82,DRC7,DRC7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000128654,O75431,MTX2,MTX2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000277462,Q9BS34,ZNF670,ZNF670,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000158863,Q86V87,FHIP2B,FHIP2B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000002016,P43351,RAD52,RAD52,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000160606,Q96CP7,TLCD1,TLCD1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000278167,P55774,CCL18,CCL18,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000126456,Q14653,IRF3,IRF3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000035687,P30520,ADSS2,ADSS2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000113282,Q14677,CLINT1,CLINT1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000180287,Q8N7P1,PLD5,PLD5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000115368,Q8IWA0,WDR75,WDR75,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000175287,Q5SRE7,PHYHD1,PHYHD1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000006432,P80192,MAP3K9,MAP3K9,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000160602,Q86SG6,NEK8,NEK8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000154040,O75952,CABYR,CABYR,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000137876,Q9UHA3,RSL24D1,RSL24D1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000175283,Q9UPQ8,DOLK,DOLK,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000123700,P63252,KCNJ2,KCNJ2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000140854,Q9BVA0,KATNB1,KATNB1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000078747,Q96J02,ITCH,ITCH,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000100167,Q9UH03,SEPTIN3,SEPTIN3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000148848,O43184,ADAM12,ADAM12,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000186919,Q401N2,ZACN,ZACN,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204021,Q5VXJ0,LIPK,LIPK,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000276194,P35680,HNF1B,HNF1B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000284509,Q99706,KIR2DL4,KIR2DL4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000182687,O43603,GALR2,GALR2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000082269,Q9P2D6,FAM135A,FAM135A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168453,O43593,HR,HR,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101003,Q14691,GINS1,GINS1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000188487,Q1MX18,INSC,INSC,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000187446,Q99653,CHP1,CHP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000100934,Q15436,SEC23A,SEC23A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000275600,Q7Z7B1,PIGW,PIGW,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000125798,Q9Y261,FOXA2,FOXA2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000150054,Q5T2T1,MPP7,MPP7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000104147,O43482,OIP5,OIP5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000274233,P13501,CCL5,CCL5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000095319,Q5SRE5,NUP188,NUP188,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000086200,Q9UI26,IPO11,IPO11,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000111684,Q6P1A2,LPCAT3,LPCAT3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000132664,Q9H1D9,POLR3F,POLR3F,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000080854,Q9UPX0,IGSF9B,IGSF9B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000273608,Q9C0H9,SRCIN1,SRCIN1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168476,Q9H6H4,REEP4,REEP4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000089050,O75884,RBBP9,RBBP9,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000102081,Q06787,FMR1,FMR1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000095321,P43155,CRAT,CRAT,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000006607,O94887,FARP2,FARP2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000113119,Q96DC7,TMCO6,TMCO6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000182400,Q86SZ2,TRAPPC6B,TRAPPC6B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000119333,Q96EX3,DYNC2I2,DYNC2I2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000258659,Q9BYJ4,TRIM34,TRIM34,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000047936,P08922,ROS1,ROS1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000275932,O95147,DUSP14,DUSP14,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000214736,Q96B49,TOMM6,TOMM6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000170745,Q9BQ31,KCNS3,KCNS3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000276469,Q6PRD1,GPR179,GPR179,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198879,Q5VUG0,SFMBT2,SFMBT2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000274768,P0C7P0,CISD3,CISD3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000171402,Q8WTP9,XAGE3,XAGE3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000100941,Q9H307,PNN,PNN,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000007341,Q8TDW4,ST7L,ST7L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000137804,Q9BXS6,NUSAP1,NUSAP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168481,Q8N145,LGI3,LGI3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000274577,P48742,LHX1,LHX1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000141447,Q9BXW6,OSBPL1A,OSBPL1A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000165694,Q6ZUT3,FRMD7,FRMD7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000274221,P10147,CCL3,CCL3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000158301,Q96D09,GPRASP2,GPRASP2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000189221,P21397,MAOA,MAOA,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000137806,Q9Y375,NDUFAF1,NDUFAF1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000169169,Q8TCG5,CPT1C,CPT1C,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000188611,Q9NR71,ASAH2,ASAH2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101825,Q9NR99,MXRA5,MXRA5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000237671,A1L429,GAGE12C,GAGE12C,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000137825,P23677,ITPKA,ITPKA,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000150201,P59646,FXYD4,FXYD4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000227488,A1L429,GAGE12D,GAGE12D,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000236362,P0CL80,GAGE12F,GAGE12F,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000236362,O76087,GAGE12F,GAGE12F,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000236362,P0CL82,GAGE12F,GAGE12F,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000169813,P52597,HNRNPF,HNRNPF,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000187764,Q92854,SEMA4D,SEMA4D,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000216649,A1L429,GAGE12E,GAGE12E,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000215269,P0CL81,GAGE12G,GAGE12G,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000215269,O76087,GAGE12G,GAGE12G,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000215269,P0CL82,GAGE12G,GAGE12G,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000196793,Q16600,ZNF239,ZNF239,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000083799,Q9NQC7,CYLD,CYLD,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000224902,A6NDE8,GAGE12H,GAGE12H,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000189064,Q6NT46,GAGE2A,GAGE2A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000284365,Q99706,KIR2DL4,KIR2DL4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000143324,Q9UBH6,XPR1,XPR1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198298,Q8NCK3,ZNF485,ZNF485,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000126467,Q9UJT2,TSKS,TSKS,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000205777,P0DTW1,GAGE1,GAGE1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198842,Q5VZP5,STYXL2,STYXL2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000169740,P17041,ZNF32,ZNF32,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000119682,O15033,AREL1,AREL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000215274,A6NGK3,GAGE10,GAGE10,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000134802,Q8NBI5,SLC43A3,SLC43A3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000283790,P43628,KIR2DL3,KIR2DL3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000081386,Q9Y2H8,ZNF510,ZNF510,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000062524,P29376,LTK,LTK,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000107443,Q5T5M9,CCNJ,CCNJ,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000167619,Q8NBT3,TMEM145,TMEM145,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000224659,A6NER3,GAGE12J,GAGE12J,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000274274,Q4V321,GAGE13,GAGE13,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101310,Q15437,SEC23B,SEC23B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000180644,P14222,PRF1,PRF1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198756,Q8IYK4,COLGALT2,COLGALT2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000232388,A0A096LP01,SMIM26,SMIM26,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000119616,Q9Y324,FCF1,FCF1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000138316,Q8WXS8,ADAMTS14,ADAMTS14,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000102158,Q9H0U3,MAGT1,MAGT1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000284426,P43629,KIR3DL1,KIR3DL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000054282,Q86SQ7,SDCCAG8,SDCCAG8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000166971,Q9H8T0,AKTIP,AKTIP,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000091136,P07942,LAMB1,LAMB1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000166228,P61457,PCBD1,PCBD1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000103932,Q9BWH6,RPAP1,RPAP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000166220,Q96M53,TBATA,TBATA,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000183780,Q8IY50,SLC35F3,SLC35F3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000162702,Q9Y2X9,ZNF281,ZNF281,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288487,Q14952,KIR2DS3,KIR2DS3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000268089,Q9UN88,GABRQ,GABRQ,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000141985,Q99961,SH3GL1,SH3GL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000107807,P31314,TLX1,TLX1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000127399,Q9BV99,LRRC61,LRRC61,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000221867,P43357,MAGEA3,MAGEA3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000138172,Q9HA72,CALHM2,CALHM2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000185933,Q8IU99,CALHM1,CALHM1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000183128,Q86XJ0,CALHM3,CALHM3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000119596,P49750,YLPM1,YLPM1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000289051,C0HLV8,MLDHR,MLDHR,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000183305,P43356,MAGEA2B,MAGEA2B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000167670,Q13111,CHAF1A,CHAF1A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000125826,Q9BYM8,RBCK1,RBCK1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000106538,Q99969,RARRES2,RARRES2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204991,Q8WWL2,SPIRE2,SPIRE2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000114867,Q04637,EIF4G1,EIF4G1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198930,Q6PB30,CSAG1,CSAG1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000213401,P43365,MAGEA12,MAGEA12,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000148219,O75129,ASTN2,ASTN2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000182473,Q9UPT5,EXOC7,EXOC7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000092445,Q06418,TYRO3,TYRO3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000115694,O00506,STK25,STK25,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000268606,P43356,MAGEA2,MAGEA2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000131981,P17931,LGALS3,LGALS3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000151834,P47869,GABRA2,GABRA2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000182919,Q9H0W9,C11orf54,C11orf54,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000143194,Q96JY0,MAEL,MAEL,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000274047,Q9UMZ2,SYNRG,SYNRG,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000169926,Q9Y2Y9,KLF13,KLF13,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204136,Q4G0N0,GGTA1,GGTA1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000112983,Q9H0E9,BRD8,BRD8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000177300,Q8N7P3,CLDN22,CLDN22,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000184709,Q2I0M4,LRRC26,LRRC26,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000147400,P41208,CETN2,CETN2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000127083,Q99983,OMD,OMD,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288206,Q14953,KIR2DS5,KIR2DS5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000167671,Q9BZV1,UBXN6,UBXN6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000155561,Q92621,NUP205,NUP205,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204001,Q6JVE9,LCN8,LCN8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168487,P13497,BMP1,BMP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000054796,Q9Y5K1,SPO11,SPO11,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000147383,Q15738,NSDHL,NSDHL,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000198883,Q96PV4,PNMA5,PNMA5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000197057,Q6ZMT9,DTHD1,DTHD1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000274779,Q15155,NOMO1,NOMO1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000284120,Q14954,KIR2DS1,KIR2DS1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000276761,Q9NXE8,CWC25,CWC25,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000130741,P41091,EIF2S3,EIF2S3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000174010,Q96M94,KLHL15,KLHL15,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000126787,Q15398,DLGAP5,DLGAP5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000136193,Q12765,SCRN1,SCRN1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000284510,P43628,KIR2DL3,KIR2DL3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000129654,Q92949,FOXJ1,FOXJ1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000141002,Q9BQ70,TCF25,TCF25,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000178974,Q9NWN3,FBXO34,FBXO34,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000160360,Q86YR5,GPSM1,GPSM1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000278145,Q8N4C9,C17orf78,C17orf78,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000182628,Q8WVK7,SKA2,SKA2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168490,Q92561,PHYHIP,PHYHIP,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000106080,Q9NWM8,FKBP14,FKBP14,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000126775,Q6ZNE5,ATG14,ATG14,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000277236,Q16627,CCL14,CCL14,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000139197,P50542,PEX5,PEX5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000058335,Q13972,RASGRF1,RASGRF1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000167674,Q7Z4V5,HDGFL2,HDGFL2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000258839,Q01726,MC1R,MC1R,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000174996,Q9H0B6,KLC2,KLC2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000284401,P43626,KIR2DL1,KIR2DL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101146,P78406,RAE1,RAE1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000141013,O95995,GAS8,GAS8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000214456,Q00G26,PLIN5,PLIN5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168397,Q9Y4P1,ATG4B,ATG4B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000139438,Q5U5X8,FAM222A,FAM222A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000278843,Q9H239,MMP28,MMP28,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000175182,Q6UXB0,FAM131A,FAM131A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000152894,Q15262,PTPRK,PTPRK,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000068489,Q96HE9,PRR11,PRR11,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000171236,P02750,LRG1,LRG1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000132819,Q9H0Z9,RBM38,RBM38,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000185924,Q86UN2,RTN4RL1,RTN4RL1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000106624,Q8IUX7,AEBP1,AEBP1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000185361,Q8WVP5,TNFAIP8L1,TNFAIP8L1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000171100,Q13496,MTM1,MTM1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000278494,Q9NYV6,RRN3,RRN3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168495,P05423,POLR3D,POLR3D,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000268964,B6SEH9,ERVV-2,ERVV-2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000104826,P01229,LHB,LHB,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000189052,P0DN86,CGB5,CGB5,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168743,Q6UXI9,NPNT,NPNT,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000054267,Q4LE39,ARID4B,ARID4B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000106631,Q01449,MYL7,MYL7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101473,O14734,ACOT8,ACOT8,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000175274,O14683,TP53I11,TP53I11,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000003249,Q9H9R9,DBNDD1,DBNDD1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000176428,Q86XT2,VPS37D,VPS37D,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204548,Q5J5C9,DEFB121,DEFB121,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000176410,Q96LL9,DNAJC30,DNAJC30,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000180424,Q8N688,DEFB123,DEFB123,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000180383,Q8NES8,DEFB124,DEFB124,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000108963,Q9BZG8,DPH1,DPH1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000288357,Q8N109,KIR2DL5A,KIR2DL5A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000175137,Q7L8J4,SH3BP5L,SH3BP5L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000088320,O75628,REM1,REM1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000104852,P08621,SNRNP70,SNRNP70,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000096006,P54108,CRISP3,CRISP3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000196338,Q9NZ94,NLGN3,NLGN3,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000276885,P43632,KIR2DS4,KIR2DS4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000134245,Q93097,WNT2B,WNT2B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000064199,Q15506,SPA17,SPA17,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000072121,Q68DK2,ZFYVE26,ZFYVE26,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000262664,Q8WZ82,OVCA2,OVCA2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000177374,Q14526,HIC1,HIC1,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000187889,Q5VWT5,FYB2,FYB2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000274829,O95453,PARN,PARN,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000104863,Q9HAP6,LIN7B,LIN7B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000276833,Q92804,TAF15,TAF15,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000204179,Q4JDL3,PTPN20,PTPN20,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000053900,Q9UJX5,ANAPC4,ANAPC4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000221916,Q9NVV2,C19orf73,C19orf73,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101337,Q92544,TM9SF4,TM9SF4,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000213799,Q96IR2,ZNF845,ZNF845,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000114859,P51788,CLCN2,CLCN2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000203326,Q8N782,ZNF525,ZNF525,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000106089,Q16623,STX1A,STX1A,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000197181,Q8TC59,PIWIL2,PIWIL2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000001497,Q9Y4W2,LAS1L,LAS1L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000276870,O15496,PLA2G10,PLA2G10,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000168348,Q96T92,INSM2,INSM2,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000101350,O15066,KIF3B,KIF3B,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000120254,Q6UB35,MTHFD1L,MTHFD1L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000163145,Q9BXJ2,C1QTNF7,C1QTNF7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000097046,O00311,CDC7,CDC7,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000103811,P09668,CTSH,CTSH,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000196417,Q7L2R6,ZNF765,ZNF765,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000283750,P24071,FCAR,FCAR,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000070366,Q86US8,SMG6,SMG6,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000135373,Q9NZC4,EHF,EHF,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000197183,Q96MY1,NOL4L,NOL4L,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000203737,Q9Y2T5,GPR52,GPR52,NA,from_to,RNA_to_Protein,RNA,Protein
ENSG00000165215,O15551,CLDN3,CLDN3,NA,from_to,RNA_to_Protein,RNA,Protein
