from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
P32519,CD68,ELF1,CD68,NA,Activation,TF regulation,Protein,Gene
P32519,FCER1A,ELF1,FCER1A,NA,Repression,TF regulation,Protein,Gene
P32519,FLI1,ELF1,FLI1,NA,Activation,TF regulation,Protein,Gene
P32519,MEIS1,ELF1,MEIS1,NA,Activation,TF regulation,Protein,Gene
P32519,TEK,ELF1,TEK,NA,Activation,TF regulation,Protein,Gene
Q15723,TEK,ELF2,TEK,NA,Activation,TF regulation,Protein,Gene
Q15723,VCP,ELF2,VCP,NA,Activation,TF regulation,Protein,Gene
P78545,KRT4,ELF3,KRT4,NA,Repression,TF regulation,Protein,Gene
P78545,MMP9,ELF3,MMP9,NA,Repression,TF regulation,Protein,Gene
P78545,SPRR1B,ELF3,SPRR1B,NA,Activation,TF regulation,Protein,Gene
P78545,SPRR2A,ELF3,SPRR2A,NA,Activation,TF regulation,Protein,Gene
P78545,TIMP3,ELF3,TIMP3,NA,Activation,TF regulation,Protein,Gene
Q99607,CXCL8,ELF4,CXCL8,NA,Activation,TF regulation,Protein,Gene
Q99607,HBD,ELF4,HBD,NA,Activation,TF regulation,Protein,Gene
Q99607,MMP9,ELF4,MMP9,NA,Repression,TF regulation,Protein,Gene
Q99607,TP53,ELF4,TP53,NA,Repression,TF regulation,Protein,Gene
P19419,EIF2AK1,ELK1,EIF2AK1,NA,Activation,TF regulation,Protein,Gene
P19419,EZH2,ELK1,EZH2,NA,Activation,TF regulation,Protein,Gene
P19419,FOSL1,ELK1,FOSL1,NA,Activation,TF regulation,Protein,Gene
P19419,MECOM,ELK1,MECOM,NA,Activation,TF regulation,Protein,Gene
P19419,MUC4,ELK1,MUC4,NA,Activation,TF regulation,Protein,Gene
P19419,PSEN1,ELK1,PSEN1,NA,Activation,TF regulation,Protein,Gene
P19419,TNFRSF10B,ELK1,TNFRSF10B,NA,Activation,TF regulation,Protein,Gene
P41970,MYH6,ELK3,MYH6,NA,Repression,TF regulation,Protein,Gene
P28324,FOS,ELK4,FOS,NA,Activation,TF regulation,Protein,Gene
P55199,BAX,ELL,BAX,NA,Repression,TF regulation,Protein,Gene
P55199,CDKN1A,ELL,CDKN1A,NA,Repression,TF regulation,Protein,Gene
P55199,E2F1,ELL,E2F1,NA,Repression,TF regulation,Protein,Gene
P55199,MDM2,ELL,MDM2,NA,Repression,TF regulation,Protein,Gene
Q05925,UTRN,EN1,UTRN,NA,Repression,TF regulation,Protein,Gene
P06733,MYC,ENO1,MYC,NA,Repression,TF regulation,Protein,Gene
Q09472,ALOX15,EP300,ALOX15,NA,Activation,TF regulation,Protein,Gene
Q09472,BIRC5,EP300,BIRC5,NA,Activation,TF regulation,Protein,Gene
Q09472,BRCA1,EP300,BRCA1,NA,Activation,TF regulation,Protein,Gene
Q09472,CA9,EP300,CA9,NA,Activation,TF regulation,Protein,Gene
Q09472,CCNE1,EP300,CCNE1,NA,Activation,TF regulation,Protein,Gene
Q09472,CDKN1A,EP300,CDKN1A,NA,Activation,TF regulation,Protein,Gene
Q09472,CRABP1,EP300,CRABP1,NA,Activation,TF regulation,Protein,Gene
Q09472,CYBB,EP300,CYBB,NA,Repression,TF regulation,Protein,Gene
Q09472,DNMT1,EP300,DNMT1,NA,Activation,TF regulation,Protein,Gene
Q09472,EIF2AK1,EP300,EIF2AK1,NA,Activation,TF regulation,Protein,Gene
Q09472,EPO,EP300,EPO,NA,Activation,TF regulation,Protein,Gene
Q09472,GFAP,EP300,GFAP,NA,Activation,TF regulation,Protein,Gene
Q09472,HINFP,EP300,HINFP,NA,Activation,TF regulation,Protein,Gene
Q09472,IFNG,EP300,IFNG,NA,Activation,TF regulation,Protein,Gene
Q09472,IGFBP3,EP300,IGFBP3,NA,Activation,TF regulation,Protein,Gene
Q09472,IL12B,EP300,IL12B,NA,Activation,TF regulation,Protein,Gene
Q09472,KRT16,EP300,KRT16,NA,Activation,TF regulation,Protein,Gene
Q09472,LAMA3,EP300,LAMA3,NA,Repression,TF regulation,Protein,Gene
Q09472,MMP9,EP300,MMP9,NA,Activation,TF regulation,Protein,Gene
Q09472,MYC,EP300,MYC,NA,Repression,TF regulation,Protein,Gene
Q09472,NR0B2,EP300,NR0B2,NA,Activation,TF regulation,Protein,Gene
Q09472,NR1H4,EP300,NR1H4,NA,Repression,TF regulation,Protein,Gene
Q09472,PCNA,EP300,PCNA,NA,Repression,TF regulation,Protein,Gene
Q09472,PTGS2,EP300,PTGS2,NA,Activation,TF regulation,Protein,Gene
Q09472,TBXAS1,EP300,TBXAS1,NA,Activation,TF regulation,Protein,Gene
Q09472,THBD,EP300,THBD,NA,Repression,TF regulation,Protein,Gene
Q09472,TP73,EP300,TP73,NA,Activation,TF regulation,Protein,Gene
Q09472,TRIM22,EP300,TRIM22,NA,Activation,TF regulation,Protein,Gene
Q09472,VCAM1,EP300,VCAM1,NA,Activation,TF regulation,Protein,Gene
Q09472,VEGFA,EP300,VEGFA,NA,Activation,TF regulation,Protein,Gene
Q09472,WT1,EP300,WT1,NA,Activation,TF regulation,Protein,Gene
Q99814,CA9,EPAS1,CA9,NA,Activation,TF regulation,Protein,Gene
Q99814,CCR7,EPAS1,CCR7,NA,Activation,TF regulation,Protein,Gene
Q99814,COL10A1,EPAS1,COL10A1,NA,Activation,TF regulation,Protein,Gene
Q99814,FLT1,EPAS1,FLT1,NA,Activation,TF regulation,Protein,Gene
Q99814,MMP14,EPAS1,MMP14,NA,Activation,TF regulation,Protein,Gene
Q99814,MSC,EPAS1,MSC,NA,Activation,TF regulation,Protein,Gene
Q99814,SERPINE1,EPAS1,SERPINE1,NA,Activation,TF regulation,Protein,Gene
Q99814,VEGFA,EPAS1,VEGFA,NA,Activation,TF regulation,Protein,Gene
P18074,BAX,ERCC2,BAX,NA,Activation,TF regulation,Protein,Gene
P18074,BCL2,ERCC2,BCL2,NA,Repression,TF regulation,Protein,Gene
P18074,CDKN1A,ERCC2,CDKN1A,NA,Activation,TF regulation,Protein,Gene
P18074,LAMTOR5,ERCC2,LAMTOR5,NA,Repression,TF regulation,Protein,Gene
P18074,TP53,ERCC2,TP53,NA,Activation,TF regulation,Protein,Gene
P50548,ETS2,ERF,ETS2,NA,Repression,TF regulation,Protein,Gene
P50548,PRL,ERF,PRL,NA,Repression,TF regulation,Protein,Gene
P50548,UTRN,ERF,UTRN,NA,Repression,TF regulation,Protein,Gene
P11308,ADAMTS1,ERG,ADAMTS1,NA,Activation,TF regulation,Protein,Gene
P11308,CXCL8,ERG,CXCL8,NA,Repression,TF regulation,Protein,Gene
P11308,CXCR4,ERG,CXCR4,NA,Activation,TF regulation,Protein,Gene
P11308,ENG,ERG,ENG,NA,Activation,TF regulation,Protein,Gene
P11308,EPB41L3,ERG,EPB41L3,NA,Repression,TF regulation,Protein,Gene
P11308,EPB41L4B,ERG,EPB41L4B,NA,Activation,TF regulation,Protein,Gene
P11308,ERG,ERG,ERG,NA,Activation,TF regulation,Protein,Gene
P11308,FGF2,ERG,FGF2,NA,Repression,TF regulation,Protein,Gene
P11308,ICAM1,ERG,ICAM1,NA,Repression,TF regulation,Protein,Gene
P11308,ILK,ERG,ILK,NA,Repression,TF regulation,Protein,Gene
P11308,PIM1,ERG,PIM1,NA,Activation,TF regulation,Protein,Gene
P11308,SPP1,ERG,SPP1,NA,Activation,TF regulation,Protein,Gene
P11308,TDRD1,ERG,TDRD1,NA,Activation,TF regulation,Protein,Gene
P11308,VIM,ERG,VIM,NA,Activation,TF regulation,Protein,Gene
P11308,VWF,ERG,VWF,NA,Activation,TF regulation,Protein,Gene
P11308,WNT11,ERG,WNT11,NA,Activation,TF regulation,Protein,Gene
P03372,AMH,ESR1,AMH,NA,Activation,TF regulation,Protein,Gene
P03372,AR,ESR1,AR,NA,Activation,TF regulation,Protein,Gene
P03372,BCL2,ESR1,BCL2,NA,Activation,TF regulation,Protein,Gene
P03372,BLM,ESR1,BLM,NA,Activation,TF regulation,Protein,Gene
P03372,BTG2,ESR1,BTG2,NA,Repression,TF regulation,Protein,Gene
P03372,CCNA2,ESR1,CCNA2,NA,Activation,TF regulation,Protein,Gene
P03372,CCND1,ESR1,CCND1,NA,Activation,TF regulation,Protein,Gene
P03372,CD24,ESR1,CD24,NA,Repression,TF regulation,Protein,Gene
P03372,CDKN1A,ESR1,CDKN1A,NA,Activation,TF regulation,Protein,Gene
P03372,CDKN1B,ESR1,CDKN1B,NA,Repression,TF regulation,Protein,Gene
P03372,CRH,ESR1,CRH,NA,Repression,TF regulation,Protein,Gene
P03372,CRHBP,ESR1,CRHBP,NA,Activation,TF regulation,Protein,Gene
P03372,CTNNB1,ESR1,CTNNB1,NA,Repression,TF regulation,Protein,Gene
P03372,CYP19A1,ESR1,CYP19A1,NA,Activation,TF regulation,Protein,Gene
P03372,CYP1A1,ESR1,CYP1A1,NA,Repression,TF regulation,Protein,Gene
P03372,CYP2C19,ESR1,CYP2C19,NA,Repression,TF regulation,Protein,Gene
P03372,DCT,ESR1,DCT,NA,Activation,TF regulation,Protein,Gene
P03372,F12,ESR1,F12,NA,Activation,TF regulation,Protein,Gene
P03372,FOXP1,ESR1,FOXP1,NA,Activation,TF regulation,Protein,Gene
P03372,GREB1,ESR1,GREB1,NA,Activation,TF regulation,Protein,Gene
P03372,HSPB1,ESR1,HSPB1,NA,Activation,TF regulation,Protein,Gene
P03372,HTRA2,ESR1,HTRA2,NA,Activation,TF regulation,Protein,Gene
P03372,JUN,ESR1,JUN,NA,Activation,TF regulation,Protein,Gene
P03372,JUNB,ESR1,JUNB,NA,Activation,TF regulation,Protein,Gene
P03372,KDR,ESR1,KDR,NA,Activation,TF regulation,Protein,Gene
P03372,KRT19,ESR1,KRT19,NA,Activation,TF regulation,Protein,Gene
P03372,NQO1,ESR1,NQO1,NA,Repression,TF regulation,Protein,Gene
P03372,NRF1,ESR1,NRF1,NA,Activation,TF regulation,Protein,Gene
P03372,PGR,ESR1,PGR,NA,Activation,TF regulation,Protein,Gene
P03372,PLAC1,ESR1,PLAC1,NA,Activation,TF regulation,Protein,Gene
P03372,PMAIP1,ESR1,PMAIP1,NA,Activation,TF regulation,Protein,Gene
P03372,PTMA,ESR1,PTMA,NA,Repression,TF regulation,Protein,Gene
P03372,RARA,ESR1,RARA,NA,Activation,TF regulation,Protein,Gene
P03372,SERPINE1,ESR1,SERPINE1,NA,Activation,TF regulation,Protein,Gene
P03372,TAC3,ESR1,TAC3,NA,Activation,TF regulation,Protein,Gene
P03372,TERT,ESR1,TERT,NA,Activation,TF regulation,Protein,Gene
P03372,TFF1,ESR1,TFF1,NA,Activation,TF regulation,Protein,Gene
P03372,TGFA,ESR1,TGFA,NA,Activation,TF regulation,Protein,Gene
P03372,TP53,ESR1,TP53,NA,Repression,TF regulation,Protein,Gene
P03372,UGT1A4,ESR1,UGT1A4,NA,Activation,TF regulation,Protein,Gene
P03372,UGT2B15,ESR1,UGT2B15,NA,Activation,TF regulation,Protein,Gene
P03372,VEGFA,ESR1,VEGFA,NA,Activation,TF regulation,Protein,Gene
P03372,ZEB1,ESR1,ZEB1,NA,Activation,TF regulation,Protein,Gene
P03372,ZFHX3,ESR1,ZFHX3,NA,Activation,TF regulation,Protein,Gene
Q92731,BRCA2,ESR2,BRCA2,NA,Repression,TF regulation,Protein,Gene
Q92731,CDKN1A,ESR2,CDKN1A,NA,Activation,TF regulation,Protein,Gene
Q92731,CRH,ESR2,CRH,NA,Repression,TF regulation,Protein,Gene
Q92731,INSR,ESR2,INSR,NA,Repression,TF regulation,Protein,Gene
Q92731,SERPINE1,ESR2,SERPINE1,NA,Repression,TF regulation,Protein,Gene
Q92731,TFF1,ESR2,TFF1,NA,Activation,TF regulation,Protein,Gene
Q92731,TGFA,ESR2,TGFA,NA,Activation,TF regulation,Protein,Gene
P11474,CYP19A1,ESRRA,CYP19A1,NA,Activation,TF regulation,Protein,Gene
P11474,NR2F1,ESRRA,NR2F1,NA,Repression,TF regulation,Protein,Gene
P11474,NR2F6,ESRRA,NR2F6,NA,Repression,TF regulation,Protein,Gene
P11474,NRIP1,ESRRA,NRIP1,NA,Activation,TF regulation,Protein,Gene
P11474,SNAI1,ESRRA,SNAI1,NA,Repression,TF regulation,Protein,Gene
P11474,SNAI2,ESRRA,SNAI2,NA,Repression,TF regulation,Protein,Gene
P62508,NR0B1,ESRRG,NR0B1,NA,Activation,TF regulation,Protein,Gene
P14921,ABCB1,ETS1,ABCB1,NA,Activation,TF regulation,Protein,Gene
P14921,ANGPT2,ETS1,ANGPT2,NA,Activation,TF regulation,Protein,Gene
P14921,ANPEP,ETS1,ANPEP,NA,Activation,TF regulation,Protein,Gene
P14921,BAX,ETS1,BAX,NA,Repression,TF regulation,Protein,Gene
P14921,BMP4,ETS1,BMP4,NA,Activation,TF regulation,Protein,Gene
P14921,CA9,ETS1,CA9,NA,Repression,TF regulation,Protein,Gene
P14921,CASP1,ETS1,CASP1,NA,Activation,TF regulation,Protein,Gene
P14921,CD8A,ETS1,CD8A,NA,Activation,TF regulation,Protein,Gene
P14921,CHUK,ETS1,CHUK,NA,Activation,TF regulation,Protein,Gene
P14921,CSF3R,ETS1,CSF3R,NA,Activation,TF regulation,Protein,Gene
P14921,ECE1,ETS1,ECE1,NA,Activation,TF regulation,Protein,Gene
P14921,EGR1,ETS1,EGR1,NA,Activation,TF regulation,Protein,Gene
P14921,ERG,ETS1,ERG,NA,Activation,TF regulation,Protein,Gene
P14921,FLI1,ETS1,FLI1,NA,Activation,TF regulation,Protein,Gene
P14921,GP6,ETS1,GP6,NA,Activation,TF regulation,Protein,Gene
P14921,GRPR,ETS1,GRPR,NA,Activation,TF regulation,Protein,Gene
P14921,IL2,ETS1,IL2,NA,Repression,TF regulation,Protein,Gene
P14921,IL2RB,ETS1,IL2RB,NA,Activation,TF regulation,Protein,Gene
P14921,IL5,ETS1,IL5,NA,Activation,TF regulation,Protein,Gene
P14921,CIP2A,ETS1,CIP2A,NA,Activation,TF regulation,Protein,Gene
P14921,LCK,ETS1,LCK,NA,Activation,TF regulation,Protein,Gene
P14921,MDM2,ETS1,MDM2,NA,Repression,TF regulation,Protein,Gene
P14921,MMP1,ETS1,MMP1,NA,Activation,TF regulation,Protein,Gene
P14921,MMP13,ETS1,MMP13,NA,Activation,TF regulation,Protein,Gene
P14921,MMP9,ETS1,MMP9,NA,Activation,TF regulation,Protein,Gene
P14921,MUC4,ETS1,MUC4,NA,Activation,TF regulation,Protein,Gene
P14921,MYB,ETS1,MYB,NA,Activation,TF regulation,Protein,Gene
P14921,NDRG1,ETS1,NDRG1,NA,Repression,TF regulation,Protein,Gene
P14921,NKX3-1,ETS1,NKX3-1,NA,Activation,TF regulation,Protein,Gene
P14921,PARP1,ETS1,PARP1,NA,Activation,TF regulation,Protein,Gene
P14921,PF4,ETS1,PF4,NA,Activation,TF regulation,Protein,Gene
P14921,PRL,ETS1,PRL,NA,Activation,TF regulation,Protein,Gene
P14921,PTHLH,ETS1,PTHLH,NA,Activation,TF regulation,Protein,Gene
P14921,RHOC,ETS1,RHOC,NA,Activation,TF regulation,Protein,Gene
P14921,SLC26A3,ETS1,SLC26A3,NA,Activation,TF regulation,Protein,Gene
P14921,TBXA2R,ETS1,TBXA2R,NA,Activation,TF regulation,Protein,Gene
P14921,TBXAS1,ETS1,TBXAS1,NA,Repression,TF regulation,Protein,Gene
P14921,TERT,ETS1,TERT,NA,Repression,TF regulation,Protein,Gene
P14921,TFAP2A,ETS1,TFAP2A,NA,Activation,TF regulation,Protein,Gene
P14921,TGFBR2,ETS1,TGFBR2,NA,Activation,TF regulation,Protein,Gene
P14921,TMEM158,ETS1,TMEM158,NA,Activation,TF regulation,Protein,Gene
P14921,TNC,ETS1,TNC,NA,Activation,TF regulation,Protein,Gene
P14921,TNFSF14,ETS1,TNFSF14,NA,Activation,TF regulation,Protein,Gene
P14921,TRA,ETS1,TRA,NA,Activation,TF regulation,Protein,Gene
P14921,TRB,ETS1,TRB,NA,Repression,TF regulation,Protein,Gene
P14921,WT1,ETS1,WT1,NA,Activation,TF regulation,Protein,Gene
P15036,ANGPT2,ETS2,ANGPT2,NA,Activation,TF regulation,Protein,Gene
P15036,ANPEP,ETS2,ANPEP,NA,Activation,TF regulation,Protein,Gene
P15036,CGA,ETS2,CGA,NA,Activation,TF regulation,Protein,Gene
P15036,CHRNE,ETS2,CHRNE,NA,Activation,TF regulation,Protein,Gene
P15036,CSF2,ETS2,CSF2,NA,Activation,TF regulation,Protein,Gene
P15036,CSF3R,ETS2,CSF3R,NA,Activation,TF regulation,Protein,Gene
P15036,CXCL8,ETS2,CXCL8,NA,Activation,TF regulation,Protein,Gene
P15036,ERG,ETS2,ERG,NA,Activation,TF regulation,Protein,Gene
P15036,FLI1,ETS2,FLI1,NA,Activation,TF regulation,Protein,Gene
P15036,ICAM1,ETS2,ICAM1,NA,Activation,TF regulation,Protein,Gene
P15036,IL5,ETS2,IL5,NA,Activation,TF regulation,Protein,Gene
P15036,LCK,ETS2,LCK,NA,Activation,TF regulation,Protein,Gene
P15036,MDM2,ETS2,MDM2,NA,Activation,TF regulation,Protein,Gene
P15036,MMP9,ETS2,MMP9,NA,Activation,TF regulation,Protein,Gene
P15036,MSR1,ETS2,MSR1,NA,Activation,TF regulation,Protein,Gene
P41162,NFKB1,ETV3,NFKB1,NA,Repression,TF regulation,Protein,Gene
P41162,RELA,ETV3,RELA,NA,Repression,TF regulation,Protein,Gene
P43268,AGTR1,ETV4,AGTR1,NA,Activation,TF regulation,Protein,Gene
P43268,CCND2,ETV4,CCND2,NA,Activation,TF regulation,Protein,Gene
P43268,CCND3,ETV4,CCND3,NA,Activation,TF regulation,Protein,Gene
P43268,ERBB2,ETV4,ERBB2,NA,Repression,TF regulation,Protein,Gene
P43268,ETS1,ETV4,ETS1,NA,Activation,TF regulation,Protein,Gene
P43268,MMP14,ETV4,MMP14,NA,Activation,TF regulation,Protein,Gene
P43268,MMP7,ETV4,MMP7,NA,Activation,TF regulation,Protein,Gene
P43268,MUC4,ETV4,MUC4,NA,Activation,TF regulation,Protein,Gene
P43268,PTGS2,ETV4,PTGS2,NA,Activation,TF regulation,Protein,Gene
P43268,TERT,ETV4,TERT,NA,Activation,TF regulation,Protein,Gene
P43268,VIM,ETV4,VIM,NA,Activation,TF regulation,Protein,Gene
P41161,ICAM1,ETV5,ICAM1,NA,Activation,TF regulation,Protein,Gene
P41212,BBC3,ETV6,BBC3,NA,Activation,TF regulation,Protein,Gene
P41212,CDKN1A,ETV6,CDKN1A,NA,Activation,TF regulation,Protein,Gene
P41212,GAS2,ETV6,GAS2,NA,Repression,TF regulation,Protein,Gene
P41212,IGFBP5,ETV6,IGFBP5,NA,Activation,TF regulation,Protein,Gene
P41212,MAD2L1,ETV6,MAD2L1,NA,Repression,TF regulation,Protein,Gene
P49640,GSC,EVX1,GSC,NA,Repression,TF regulation,Protein,Gene
Q01844,MITF,EWSR1,MITF,NA,Activation,TF regulation,Protein,Gene
Q01844,PHLDA1,EWSR1,PHLDA1,NA,Repression,TF regulation,Protein,Gene
Q01844,TERT,EWSR1,TERT,NA,Activation,TF regulation,Protein,Gene
Q01844,TGFBR2,EWSR1,TGFBR2,NA,Repression,TF regulation,Protein,Gene
Q15910,ADAMTS1,EZH2,ADAMTS1,NA,Repression,TF regulation,Protein,Gene
Q15910,ADRB2,EZH2,ADRB2,NA,Repression,TF regulation,Protein,Gene
Q15910,ALDH1A1,EZH2,ALDH1A1,NA,Repression,TF regulation,Protein,Gene
Q15910,APC,EZH2,APC,NA,Repression,TF regulation,Protein,Gene
Q15910,AXL,EZH2,AXL,NA,Activation,TF regulation,Protein,Gene
Q15910,CCND1,EZH2,CCND1,NA,Activation,TF regulation,Protein,Gene
Q15910,CCNE1,EZH2,CCNE1,NA,Activation,TF regulation,Protein,Gene
Q15910,CDH1,EZH2,CDH1,NA,Repression,TF regulation,Protein,Gene
Q15910,CDKN1A,EZH2,CDKN1A,NA,Repression,TF regulation,Protein,Gene
Q15910,CDKN2A,EZH2,CDKN2A,NA,Repression,TF regulation,Protein,Gene
Q15910,CDKN2B,EZH2,CDKN2B,NA,Repression,TF regulation,Protein,Gene
Q15910,CIITA,EZH2,CIITA,NA,Repression,TF regulation,Protein,Gene
Q15910,DACT3,EZH2,DACT3,NA,Repression,TF regulation,Protein,Gene
Q15910,FBXO32,EZH2,FBXO32,NA,Repression,TF regulation,Protein,Gene
Q15910,FOXC1,EZH2,FOXC1,NA,Repression,TF regulation,Protein,Gene
Q15910,HDAC1,EZH2,HDAC1,NA,Repression,TF regulation,Protein,Gene
Q15910,HOXB13,EZH2,HOXB13,NA,Repression,TF regulation,Protein,Gene
Q15910,KPNB1,EZH2,KPNB1,NA,Activation,TF regulation,Protein,Gene
Q15910,MMP2,EZH2,MMP2,NA,Activation,TF regulation,Protein,Gene
Q15910,MST1,EZH2,MST1,NA,Repression,TF regulation,Protein,Gene
Q15910,MYC,EZH2,MYC,NA,Repression,TF regulation,Protein,Gene
Q15910,PCNA,EZH2,PCNA,NA,Activation,TF regulation,Protein,Gene
Q15910,PEBP1,EZH2,PEBP1,NA,Repression,TF regulation,Protein,Gene
Q15910,PIP5K1C,EZH2,PIP5K1C,NA,Repression,TF regulation,Protein,Gene
Q15910,RPLP0,EZH2,RPLP0,NA,Activation,TF regulation,Protein,Gene
Q15910,RUNX3,EZH2,RUNX3,NA,Repression,TF regulation,Protein,Gene
Q15910,SATB1,EZH2,SATB1,NA,Repression,TF regulation,Protein,Gene
Q15910,SNAI2,EZH2,SNAI2,NA,Repression,TF regulation,Protein,Gene
Q15910,SSTR1,EZH2,SSTR1,NA,Repression,TF regulation,Protein,Gene
Q15910,TP53,EZH2,TP53,NA,Repression,TF regulation,Protein,Gene
Q15910,TWIST1,EZH2,TWIST1,NA,Repression,TF regulation,Protein,Gene
Q14192,CCND1,FHL2,CCND1,NA,Repression,TF regulation,Protein,Gene
Q14192,CDKN1A,FHL2,CDKN1A,NA,Activation,TF regulation,Protein,Gene
Q14192,CDKN1B,FHL2,CDKN1B,NA,Activation,TF regulation,Protein,Gene
Q01543,COL1A2,FLI1,COL1A2,NA,Repression,TF regulation,Protein,Gene
Q01543,ERG,FLI1,ERG,NA,Activation,TF regulation,Protein,Gene
Q01543,EYA3,FLI1,EYA3,NA,Activation,TF regulation,Protein,Gene
Q01543,FLI1,FLI1,FLI1,NA,Activation,TF regulation,Protein,Gene
Q01543,FOXM1,FLI1,FOXM1,NA,Activation,TF regulation,Protein,Gene
Q01543,GATA1,FLI1,GATA1,NA,Activation,TF regulation,Protein,Gene
Q01543,GP6,FLI1,GP6,NA,Activation,TF regulation,Protein,Gene
Q01543,GP9,FLI1,GP9,NA,Activation,TF regulation,Protein,Gene
Q01543,ID2,FLI1,ID2,NA,Activation,TF regulation,Protein,Gene
Q01543,IGFBP3,FLI1,IGFBP3,NA,Repression,TF regulation,Protein,Gene
Q01543,IL10,FLI1,IL10,NA,Activation,TF regulation,Protein,Gene
Q01543,MIR708,FLI1,MIR708,NA,Repression,TF regulation,Protein,Gene
Q01543,MMP1,FLI1,MMP1,NA,Repression,TF regulation,Protein,Gene
Q01543,MPL,FLI1,MPL,NA,Activation,TF regulation,Protein,Gene
Q01543,PHLDA1,FLI1,PHLDA1,NA,Repression,TF regulation,Protein,Gene
Q01543,TERT,FLI1,TERT,NA,Activation,TF regulation,Protein,Gene
Q01543,TGFBR2,FLI1,TGFBR2,NA,Activation,TF regulation,Protein,Gene
P01100,CASP9,FOS,CASP9,NA,Activation,TF regulation,Protein,Gene
P01100,CCK,FOS,CCK,NA,Activation,TF regulation,Protein,Gene
P01100,CCND1,FOS,CCND1,NA,Repression,TF regulation,Protein,Gene
P01100,CLU,FOS,CLU,NA,Repression,TF regulation,Protein,Gene
P01100,CREM,FOS,CREM,NA,Activation,TF regulation,Protein,Gene
P01100,DDIT3,FOS,DDIT3,NA,Activation,TF regulation,Protein,Gene
P01100,ERCC4,FOS,ERCC4,NA,Activation,TF regulation,Protein,Gene
P01100,EZR,FOS,EZR,NA,Activation,TF regulation,Protein,Gene
P01100,FAS,FOS,FAS,NA,Activation,TF regulation,Protein,Gene
P01100,FMO4,FOS,FMO4,NA,Activation,TF regulation,Protein,Gene
P01100,FOS,FOS,FOS,NA,Repression,TF regulation,Protein,Gene
P01100,HSPH1,FOS,HSPH1,NA,Activation,TF regulation,Protein,Gene
P01100,MMP1,FOS,MMP1,NA,Activation,TF regulation,Protein,Gene
P01100,MMP9,FOS,MMP9,NA,Activation,TF regulation,Protein,Gene
P01100,MYC,FOS,MYC,NA,Repression,TF regulation,Protein,Gene
P01100,NEFL,FOS,NEFL,NA,Activation,TF regulation,Protein,Gene
P01100,NFKB1,FOS,NFKB1,NA,Repression,TF regulation,Protein,Gene
P01100,NOS2,FOS,NOS2,NA,Activation,TF regulation,Protein,Gene
P01100,PTGS2,FOS,PTGS2,NA,Activation,TF regulation,Protein,Gene
P01100,SLC10A2,FOS,SLC10A2,NA,Repression,TF regulation,Protein,Gene
P01100,SMAD7,FOS,SMAD7,NA,Activation,TF regulation,Protein,Gene
P01100,SOX7,FOS,SOX7,NA,Activation,TF regulation,Protein,Gene
P01100,SPI1,FOS,SPI1,NA,Repression,TF regulation,Protein,Gene
P01100,SRR,FOS,SRR,NA,Activation,TF regulation,Protein,Gene
P53539,CXCL8,FOSB,CXCL8,NA,Activation,TF regulation,Protein,Gene
P53539,TIMP1,FOSB,TIMP1,NA,Repression,TF regulation,Protein,Gene
P15407,ITGAV,FOSL1,ITGAV,NA,Repression,TF regulation,Protein,Gene
P15407,ITGB3,FOSL1,ITGB3,NA,Repression,TF regulation,Protein,Gene
P15408,BCL6,FOSL2,BCL6,NA,Activation,TF regulation,Protein,Gene
P15408,BRCA1,FOSL2,BRCA1,NA,Activation,TF regulation,Protein,Gene
P15408,CCR4,FOSL2,CCR4,NA,Activation,TF regulation,Protein,Gene
P15408,FOSL1,FOSL2,FOSL1,NA,Activation,TF regulation,Protein,Gene
P15408,MDM2,FOSL2,MDM2,NA,Activation,TF regulation,Protein,Gene
P15408,MYB,FOSL2,MYB,NA,Activation,TF regulation,Protein,Gene
P15408,NOS2,FOSL2,NOS2,NA,Activation,TF regulation,Protein,Gene
P15408,TIMP1,FOSL2,TIMP1,NA,Repression,TF regulation,Protein,Gene
P15408,UGT2B15,FOSL2,UGT2B15,NA,Activation,TF regulation,Protein,Gene
P55317,ABCA1,FOXA1,ABCA1,NA,Repression,TF regulation,Protein,Gene
P55317,APOB,FOXA1,APOB,NA,Activation,TF regulation,Protein,Gene
P55317,BCL2,FOXA1,BCL2,NA,Repression,TF regulation,Protein,Gene
P55317,CFTR,FOXA1,CFTR,NA,Repression,TF regulation,Protein,Gene
P55317,HSPA1A,FOXA1,HSPA1A,NA,Activation,TF regulation,Protein,Gene
P55317,KRT7,FOXA1,KRT7,NA,Activation,TF regulation,Protein,Gene
P55317,NF1,FOXA1,NF1,NA,Activation,TF regulation,Protein,Gene
P55317,RPRM,FOXA1,RPRM,NA,Repression,TF regulation,Protein,Gene
P55317,SERPINC1,FOXA1,SERPINC1,NA,Repression,TF regulation,Protein,Gene
P55317,SFTPB,FOXA1,SFTPB,NA,Activation,TF regulation,Protein,Gene
P55317,UGT2B17,FOXA1,UGT2B17,NA,Activation,TF regulation,Protein,Gene
Q9Y261,ABCA1,FOXA2,ABCA1,NA,Repression,TF regulation,Protein,Gene
Q9Y261,CDH1,FOXA2,CDH1,NA,Activation,TF regulation,Protein,Gene
Q9Y261,CFTR,FOXA2,CFTR,NA,Repression,TF regulation,Protein,Gene
Q9Y261,MMP7,FOXA2,MMP7,NA,Activation,TF regulation,Protein,Gene
