from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
P16662,HMDB0000518,UGT2B7,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q06520,HMDB0000518,SULT2A1,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49753,HMDB0000518,ACOT2,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O00154,HMDB0000518,ACOT7,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14734,HMDB0000518,ACOT8,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14032,HMDB0000518,BAAT,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y4X1,HMDB0000518,UGT2A1,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6UWM9,HMDB0000518,UGT2A3,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y2P5,HMDB0000518,SLC27A5,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14975,HMDB0000518,SLC27A2,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P46721,HMDB0000518,SLCO1A2,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86TX2,HMDB0000518,ACOT1,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q3I5F7,HMDB0000518,ACOT6,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8N9L9,HMDB0000518,ACOT4,Chenodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95342,HMDB0000626,ABCB11,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15438,HMDB0000626,ABCC3,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08684,HMDB0000626,CYP3A4,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P16662,HMDB0000626,UGT2B7,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q06520,HMDB0000626,SULT2A1,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96J66,HMDB0000626,ABCC11,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y4X1,HMDB0000626,UGT2A1,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y2P5,HMDB0000626,SLC27A5,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P22680,HMDB0000626,CYP7A1,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UNU6,HMDB0000626,CYP8B1,Deoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8TCC7,HMDB0001448,SLC22A8,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02730,HMDB0001448,SLC4A1,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P06865,HMDB0001448,HEXA,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07686,HMDB0001448,HEXB,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P15289,HMDB0001448,ARSA,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P16278,HMDB0001448,GLB1,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q4U2R8,HMDB0001448,SLC22A6,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BXS9,HMDB0001448,SLC26A6,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NSA0,HMDB0001448,SLC22A11,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y694,HMDB0001448,SLC22A7,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UBX3,HMDB0001448,SLC25A10,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P10619,HMDB0001448,CTSA,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q99519,HMDB0001448,NEU1,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P34059,HMDB0001448,GALNS,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08842,HMDB0001448,STS,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q7LBE3,HMDB0001448,SLC26A9,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8TE54,HMDB0001448,SLC26A7,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P50443,HMDB0001448,SLC26A2,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96RN1,HMDB0001448,SLC26A8,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BZW2,HMDB0001448,SLC13A1,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9H2B4,HMDB0001448,SLC26A1,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P51688,HMDB0001448,SGSH,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P40879,HMDB0001448,SLC26A3,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P22304,HMDB0001448,IDS,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P15848,HMDB0001448,ARSB,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P15586,HMDB0001448,GNS,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95340,HMDB0001448,PAPSS2,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O43252,HMDB0001448,PAPSS1,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86WA9,HMDB0001448,SLC26A11,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UKG4,HMDB0001448,SLC13A4,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P51687,HMDB0001448,SUOX,Sulfate,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O76082,HMDB0000201,SLC22A5,L-Acetylcarnitine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O43772,HMDB0000201,SLC25A20,L-Acetylcarnitine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P43155,HMDB0000201,CRAT,L-Acetylcarnitine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00813,HMDB0000195,ADA,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BZD2,HMDB0000195,SLC29A3,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14542,HMDB0000195,SLC29A2,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q99808,HMDB0000195,SLC29A1,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9HAS3,HMDB0000195,SLC28A3,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O43868,HMDB0000195,SLC28A2,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BXI3,HMDB0000195,NT5C1A,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9H0P0,HMDB0000195,NT5C3A,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96P26,HMDB0000195,NT5C1B,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49902,HMDB0000195,NT5C2,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P21589,HMDB0000195,NT5E,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00491,HMDB0000195,PNP,Inosine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O94788,HMDB0000197,ALDH1A2,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00352,HMDB0000197,ALDH1A1,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P51648,HMDB0000197,ALDH3A2,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49419,HMDB0000197,ALDH7A1,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P49189,HMDB0000197,ALDH9A1,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P30038,HMDB0000197,ALDH4A1,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P30837,HMDB0000197,ALDH1B1,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P05091,HMDB0000197,ALDH2,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6GMR7,HMDB0000197,FAAH2,Indoleacetic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O76082,HMDB0000182,SLC22A5,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UN76,HMDB0000182,SLC6A14,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P82251,HMDB0000182,SLC7A9,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q07837,HMDB0000182,SLC3A1,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08195,HMDB0000182,SLC3A2,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q92536,HMDB0000182,SLC7A6,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P43251,HMDB0000182,BTD,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P10619,HMDB0000182,CTSA,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15488,HMDB0000182,GYG2,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P46976,HMDB0000182,GYG1,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14773,HMDB0000182,TPP1,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02647,HMDB0000182,APOA1,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q15046,HMDB0000182,KARS,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UBR2,HMDB0000182,CTSZ,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P43234,HMDB0000182,CTSO,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P25774,HMDB0000182,CTSS,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P09668,HMDB0000182,CTSH,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O60911,HMDB0000182,CTSV,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P43235,HMDB0000182,CTSK,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P14091,HMDB0000182,CTSE,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07711,HMDB0000182,CTSL,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P53634,HMDB0000182,CTSC,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07858,HMDB0000182,CTSB,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07339,HMDB0000182,CTSD,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q99538,HMDB0000182,LGMN,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O96009,HMDB0000182,NAPSA,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08311,HMDB0000182,CTSG,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UBX1,HMDB0000182,CTSF,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P56202,HMDB0000182,CTSW,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8WY07,HMDB0000182,SLC7A3,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P30825,HMDB0000182,SLC7A1,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P52569,HMDB0000182,SLC7A2,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q969I6,HMDB0000182,SLC38A4,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y619,HMDB0000182,SLC25A15,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BXI2,HMDB0000182,SLC25A2,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UM01,HMDB0000182,SLC7A7,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UDR5,HMDB0000182,AASS,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02768,HMDB0000182,ALB,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P01011,HMDB0000182,SERPINA3,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P01009,HMDB0000182,SERPINA1,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P04114,HMDB0000182,APOB,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14561,HMDB0000182,NDUFAB1,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02654,HMDB0000182,APOC1,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02655,HMDB0000182,APOC4-APOC2,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02656,HMDB0000182,APOC3,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02671,HMDB0000182,FGA,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00747,HMDB0000182,PLG,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00734,HMDB0000182,F2,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02786,HMDB0000182,TFRC,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02649,HMDB0000182,APOE,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P10599,HMDB0000182,TXN,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q99757,HMDB0000182,TXN2,L-Lysine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9HBJ8,HMDB0000159,TMEM27,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UN76,HMDB0000159,SLC6A14,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96N87,HMDB0000159,SLC6A18,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P82251,HMDB0000159,SLC7A9,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08195,HMDB0000159,SLC3A2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q92536,HMDB0000159,SLC7A6,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UHI5,HMDB0000159,SLC7A8,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P10619,HMDB0000159,CTSA,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15488,HMDB0000159,GYG2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P46976,HMDB0000159,GYG1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14773,HMDB0000159,TPP1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q01650,HMDB0000159,SLC7A5,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02647,HMDB0000159,APOA1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P30041,HMDB0000159,PRDX6,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P11678,HMDB0000159,EPX,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P22079,HMDB0000159,LPO,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NSD9,HMDB0000159,FARSB,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95363,HMDB0000159,FARS2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y285,HMDB0000159,FARSA,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UBR2,HMDB0000159,CTSZ,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P43234,HMDB0000159,CTSO,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P25774,HMDB0000159,CTSS,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P09668,HMDB0000159,CTSH,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O60911,HMDB0000159,CTSV,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P43235,HMDB0000159,CTSK,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P14091,HMDB0000159,CTSE,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07711,HMDB0000159,CTSL,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P53634,HMDB0000159,CTSC,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07858,HMDB0000159,CTSB,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07339,HMDB0000159,CTSD,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q99538,HMDB0000159,LGMN,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O96009,HMDB0000159,NAPSA,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P08311,HMDB0000159,CTSG,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UBX1,HMDB0000159,CTSF,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P56202,HMDB0000159,CTSW,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
A1KZ92,HMDB0000159,PXDNL,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q92626,HMDB0000159,PXDN,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P20711,HMDB0000159,DDC,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8WY07,HMDB0000159,SLC7A3,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P30825,HMDB0000159,SLC7A1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P52569,HMDB0000159,SLC7A2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q969I6,HMDB0000159,SLC38A4,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P17174,HMDB0000159,GOT1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00505,HMDB0000159,GOT2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P17735,HMDB0000159,TAT,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00439,HMDB0000159,PAH,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q695T7,HMDB0000159,SLC6A19,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9H2H9,HMDB0000159,SLC38A1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BYF1,HMDB0000159,ACE2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96QD8,HMDB0000159,SLC38A2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O75387,HMDB0000159,SLC43A1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8N370,HMDB0000159,SLC43A2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8TF71,HMDB0000159,SLC16A10,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UM01,HMDB0000159,SLC7A7,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P23946,HMDB0000159,CMA1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02768,HMDB0000159,ALB,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P01011,HMDB0000159,SERPINA3,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P01009,HMDB0000159,SERPINA1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P04114,HMDB0000159,APOB,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O14561,HMDB0000159,NDUFAB1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02654,HMDB0000159,APOC1,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02655,HMDB0000159,APOC4-APOC2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02656,HMDB0000159,APOC3,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02671,HMDB0000159,FGA,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00747,HMDB0000159,PLG,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00734,HMDB0000159,F2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02786,HMDB0000159,TFRC,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P02649,HMDB0000159,APOE,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P10599,HMDB0000159,TXN,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q99757,HMDB0000159,TXN2,L-Phenylalanine,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95342,HMDB0000138,ABCB11,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15438,HMDB0000138,ABCC3,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y6L6,HMDB0000138,SLCO1B1,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NPD5,HMDB0000138,SLCO1B3,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q12908,HMDB0000138,SLC10A2,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14973,HMDB0000138,SLC10A1,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q06520,HMDB0000138,SULT2A1,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96J66,HMDB0000138,ABCC11,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14032,HMDB0000138,BAAT,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P46721,HMDB0000138,SLCO1A2,Glycocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95342,HMDB0000036,ABCB11,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15438,HMDB0000036,ABCC3,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9Y6L6,HMDB0000036,SLCO1B1,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NPD5,HMDB0000036,SLCO1B3,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q12908,HMDB0000036,SLC10A2,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14973,HMDB0000036,SLC10A1,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q06520,HMDB0000036,SULT2A1,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96J66,HMDB0000036,ABCC11,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14032,HMDB0000036,BAAT,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P46721,HMDB0000036,SLCO1A2,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O94911,HMDB0000036,ABCA8,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96BD0,HMDB0000036,SLCO4A1,Taurocholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P30043,HMDB0001008,BLVRB,Biliverdin,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P53004,HMDB0001008,BLVRA,Biliverdin,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P09601,HMDB0001008,HMOX1,Biliverdin,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P30519,HMDB0001008,HMOX2,Biliverdin,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O95342,HMDB0000896,ABCB11,Taurodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
O15438,HMDB0000896,ABCC3,Taurodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q06520,HMDB0000896,SULT2A1,Taurodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q96J66,HMDB0000896,ABCC11,Taurodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q14032,HMDB0000896,BAAT,Taurodeoxycholic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q6ZMR3,HMDB0002329,LDHAL6A,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07864,HMDB0002329,LDHC,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BYZ2,HMDB0002329,LDHAL6B,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P07195,HMDB0002329,LDHB,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P00338,HMDB0002329,LDHA,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q8IX04,HMDB0002329,UEVLD,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9BXS9,HMDB0002329,SLC26A6,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UBX3,HMDB0002329,SLC25A10,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q86WU2,HMDB0002329,LDHD,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9NYQ3,HMDB0002329,HAO2,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9UJM8,HMDB0002329,HAO1,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
P50443,HMDB0002329,SLC26A2,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
Q9H2B4,HMDB0002329,SLC26A1,Oxalic acid,NA,from_to,Enzyme–substrate/product,Protein,Metabolite
