from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
ENSG00000221563,ENSG00000069329,hsa-mir-1269a,VPS35,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000120159,hsa-mir-1269a,CAAP1,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000134852,hsa-mir-1269a,CLOCK,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000143878,hsa-mir-1269a,RHOB,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207695,ENSG00000123908,hsa-mir-184,AGO2,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000001167,hsa-mir-421,NFYA,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000123908,hsa-mir-421,AGO2,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000143751,hsa-mir-421,SDE2,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000156802,hsa-mir-421,ATAD2,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000163655,hsa-mir-421,GMPS,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000188994,hsa-mir-421,ZNF292,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000008710,hsa-mir-429,PKD1,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000010017,hsa-mir-429,RANBP9,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000023608,hsa-mir-429,SNAPC1,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000055917,hsa-mir-429,PUM2,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000065613,hsa-mir-429,SLK,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000067208,hsa-mir-429,EVI5,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000070501,hsa-mir-429,POLB,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000072364,hsa-mir-429,AFF4,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000072401,hsa-mir-429,UBE2D1,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000080546,hsa-mir-429,SESN1,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000094916,hsa-mir-429,CBX5,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000100335,hsa-mir-429,MIEF1,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000100731,hsa-mir-429,PCNX1,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000103275,hsa-mir-429,UBE2I,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000110075,hsa-mir-429,PPP6R3,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000113658,hsa-mir-429,SMAD5,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000115084,hsa-mir-429,SLC35F5,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000117597,hsa-mir-429,UTP25,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000123374,hsa-mir-429,CDK2,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000124151,hsa-mir-429,NCOA3,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000125266,hsa-mir-429,EFNB2,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000126216,hsa-mir-429,TUBGCP3,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000127314,hsa-mir-429,RAP1B,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000132003,hsa-mir-429,ZSWIM4,0.91,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000134323,hsa-mir-429,MYCN,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000135018,hsa-mir-429,UBQLN1,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000136448,hsa-mir-429,NMT1,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000136826,hsa-mir-429,KLF4,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000138668,hsa-mir-429,HNRNPD,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000143344,hsa-mir-429,RGL1,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000149187,hsa-mir-429,CELF1,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000155957,hsa-mir-429,TMBIM4,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000159579,hsa-mir-429,RSPRY1,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000162378,hsa-mir-429,ZYG11B,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000163430,hsa-mir-429,FSTL1,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000164190,hsa-mir-429,NIPBL,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000167447,hsa-mir-429,SMG8,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000169764,hsa-mir-429,UGP2,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000169967,hsa-mir-429,MAP3K2,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000170242,hsa-mir-429,USP47,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000174606,hsa-mir-429,ANGEL2,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000174839,hsa-mir-429,DENND6A,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000177565,hsa-mir-429,TBL1XR1,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000180530,hsa-mir-429,NRIP1,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000197256,hsa-mir-429,KANK2,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000197323,hsa-mir-429,TRIM33,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000204569,hsa-mir-429,PPP1R10,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000278540,hsa-mir-429,ACACA,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000263932,ENSG00000089159,hsa-mir-4448,PXN,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000274713,ENSG00000029725,hsa-mir-7974,RABEP1,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000274713,ENSG00000078747,hsa-mir-7974,ITCH,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221634,ENSG00000080815,hsa-mir-1276,PSEN1,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221634,ENSG00000115464,hsa-mir-1276,USP34,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221634,ENSG00000117139,hsa-mir-1276,KDM5B,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221634,ENSG00000139146,hsa-mir-1276,SINHCAF,0.99,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221634,ENSG00000168298,hsa-mir-1276,H1-4,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221634,ENSG00000274290,hsa-mir-1276,H2BC6,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000048828,hsa-mir-2110,FAM120A,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000060656,hsa-mir-2110,PTPRU,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000092439,hsa-mir-2110,TRPM7,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000105227,hsa-mir-2110,PRX,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000131398,hsa-mir-2110,KCNC3,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000141367,hsa-mir-2110,CLTC,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000141376,hsa-mir-2110,BCAS3,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000169967,hsa-mir-2110,MAP3K2,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000196935,hsa-mir-2110,SRGAP1,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000198055,hsa-mir-2110,GRK6,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000198794,hsa-mir-2110,SCAMP5,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284442,ENSG00000266028,hsa-mir-2110,SRGAP2,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000120533,hsa-mir-421,ENY2,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000144524,hsa-mir-421,COPS7B,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000151458,hsa-mir-421,ANKRD50,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000162105,hsa-mir-421,SHANK2,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000001167,hsa-mir-429,NFYA,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000107362,hsa-mir-429,ABHD17B,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000136238,hsa-mir-429,RAC1,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000136938,hsa-mir-429,ANP32B,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000136986,hsa-mir-429,DERL1,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000137815,hsa-mir-429,RTF1,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000145495,hsa-mir-429,MARCHF6,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000162702,hsa-mir-429,ZNF281,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000166233,hsa-mir-429,ARIH1,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000187109,hsa-mir-429,NAP1L1,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000196428,hsa-mir-429,TSC22D2,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000196498,hsa-mir-429,NCOR2,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000197045,hsa-mir-429,GMFB,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000108406,hsa-mir-548k,DHX40,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000119820,hsa-mir-548k,YIPF4,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000110619,hsa-mir-641,CARS1,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000274713,ENSG00000149346,hsa-mir-7974,SLX4IP,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000283203,ENSG00000136935,hsa-mir-1246,GOLGA1,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000100030,hsa-mir-1269a,MAPK1,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000100320,hsa-mir-1269a,RBFOX2,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000100592,hsa-mir-1269a,DAAM1,0.98,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000100596,hsa-mir-1269a,SPTLC2,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000127314,hsa-mir-1269a,RAP1B,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000143622,hsa-mir-1269a,RIT1,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000196141,hsa-mir-1269a,SPATS2L,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000061676,hsa-mir-421,NCKAP1,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000065150,hsa-mir-421,IPO5,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000066117,hsa-mir-421,SMARCD1,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000080345,hsa-mir-421,RIF1,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000103194,hsa-mir-421,USP10,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000111145,hsa-mir-421,ELK3,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000113742,hsa-mir-421,CPEB4,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000123124,hsa-mir-421,WWP1,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000133026,hsa-mir-421,MYH10,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000143493,hsa-mir-421,INTS7,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000159658,hsa-mir-421,EFCAB14,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000033178,hsa-mir-429,UBA6,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000068878,hsa-mir-429,PSME4,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000076641,hsa-mir-429,PAG1,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000110237,hsa-mir-429,ARHGEF17,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000114933,hsa-mir-429,INO80D,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000115808,hsa-mir-429,STRN,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000124788,hsa-mir-429,ATXN1,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000127124,hsa-mir-429,HIVEP3,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000133858,hsa-mir-429,ZFC3H1,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000137177,hsa-mir-429,KIF13A,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000139436,hsa-mir-429,GIT2,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000143815,hsa-mir-429,LBR,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000148429,hsa-mir-429,USP6NL,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000152104,hsa-mir-429,PTPN14,0.99,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000153922,hsa-mir-429,CHD1,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000154114,hsa-mir-429,TBCEL,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000162783,hsa-mir-429,IER5,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000165416,hsa-mir-429,SUGT1,0.91,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000167767,hsa-mir-429,KRT80,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000175305,hsa-mir-429,CCNE2,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000196233,hsa-mir-429,LCOR,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000205339,hsa-mir-429,IPO7,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000075420,hsa-mir-548k,FNDC3B,0.99,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221333,ENSG00000185551,hsa-mir-548k,NR2F2,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207931,ENSG00000157240,hsa-mir-577,FZD1,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000107771,hsa-mir-641,CCSER2,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000113580,hsa-mir-641,NR3C1,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000139926,hsa-mir-641,FRMD6,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000143797,hsa-mir-641,MBOAT2,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000162923,hsa-mir-641,WDR26,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000170027,hsa-mir-641,YWHAG,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000207631,ENSG00000185950,hsa-mir-641,IRS2,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000284160,ENSG00000178980,hsa-mir-7706,SELENOW,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000274713,ENSG00000067082,hsa-mir-7974,KLF6,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000274713,ENSG00000135535,hsa-mir-7974,CD164,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221754,ENSG00000025800,hsa-mir-1260a,KPNA6,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221754,ENSG00000163812,hsa-mir-1260a,ZDHHC3,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000266192,ENSG00000163812,hsa-mir-1260b,ZDHHC3,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000004534,hsa-mir-1269a,RBM6,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000075420,hsa-mir-1269a,FNDC3B,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000108829,hsa-mir-1269a,LRRC59,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000134352,hsa-mir-1269a,IL6ST,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000183354,hsa-mir-1269a,KIAA2026,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000196526,hsa-mir-1269a,AFAP1,0.91,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000221563,ENSG00000196776,hsa-mir-1269a,CD47,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000062194,hsa-mir-421,GPBP1,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000065613,hsa-mir-421,SLK,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000075711,hsa-mir-421,DLG1,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000091009,hsa-mir-421,RBM27,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000100796,hsa-mir-421,PPP4R3A,0.92,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000115808,hsa-mir-421,STRN,0.94,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000118260,hsa-mir-421,CREB1,0.9,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000120008,hsa-mir-421,WDR11,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000144233,hsa-mir-421,AMMECR1L,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000147548,hsa-mir-421,NSD3,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000149948,hsa-mir-421,HMGA2,0.84,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000153317,hsa-mir-421,ASAP1,0.85,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000162695,hsa-mir-421,SLC30A7,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000162923,hsa-mir-421,WDR26,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000163755,hsa-mir-421,HPS3,0.88,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000179222,hsa-mir-421,MAGED1,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000180357,hsa-mir-421,ZNF609,0.91,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000197081,hsa-mir-421,IGF2R,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000202566,ENSG00000198961,hsa-mir-421,PJA2,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000059758,hsa-mir-429,CDK17,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000063601,hsa-mir-429,MTMR1,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000065060,hsa-mir-429,BLTP3A,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000065491,hsa-mir-429,TBC1D22B,0.74,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000067560,hsa-mir-429,RHOA,0.77,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000078900,hsa-mir-429,TP73,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000086065,hsa-mir-429,CHMP5,0.87,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000088930,hsa-mir-429,XRN2,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000100503,hsa-mir-429,NIN,0.96,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000100852,hsa-mir-429,ARHGAP5,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000102225,hsa-mir-429,CDK16,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000102781,hsa-mir-429,KATNAL1,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000107864,hsa-mir-429,CPEB3,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000108953,hsa-mir-429,YWHAE,0.76,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000111727,hsa-mir-429,HCFC2,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000112851,hsa-mir-429,ERBIN,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000113300,hsa-mir-429,CNOT6,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000114450,hsa-mir-429,GNB4,0.81,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000116497,hsa-mir-429,S100PBP,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000119314,hsa-mir-429,PTBP3,0.75,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000124181,hsa-mir-429,PLCG1,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000128595,hsa-mir-429,CALU,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000130449,hsa-mir-429,ZSWIM6,0.71,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000131711,hsa-mir-429,MAP1B,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000133030,hsa-mir-429,MPRIP,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000134954,hsa-mir-429,ETS1,0.78,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000137770,hsa-mir-429,CTDSPL2,0.93,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000137845,hsa-mir-429,ADAM10,0.79,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000143067,hsa-mir-429,ZNF697,0.83,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000146830,hsa-mir-429,GIGYF1,0.82,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000148158,hsa-mir-429,SNX30,0.95,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000150457,hsa-mir-429,LATS2,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000152601,hsa-mir-429,MBNL1,0.72,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000159082,hsa-mir-429,SYNJ1,1,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000159256,hsa-mir-429,MORC3,0.97,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000162695,hsa-mir-429,SLC30A7,0.73,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000162959,hsa-mir-429,MEMO1,0.86,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000163349,hsa-mir-429,HIPK1,0.91,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000163539,hsa-mir-429,CLASP2,0.99,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000163577,hsa-mir-429,EIF5A2,0.8,Negative,miRNA-mRNA interaction,RNA,RNA
ENSG00000198976,ENSG00000164442,hsa-mir-429,CITED2,0.89,Negative,miRNA-mRNA interaction,RNA,RNA
